Frame,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
656,0.003824,0.017810,0.966079,0.970817,0.951239,0.963779,0.971672,0.683886,0.910737,0.945020,0.961155,84.418564,
657,0.002502,0.003824,0.966207,0.971081,0.951564,0.963922,0.971691,0.684258,0.911021,0.945183,0.961248,84.458146,
658,0.002502,0.002502,0.966296,0.970933,0.951848,0.964146,0.971680,0.684311,0.911091,0.945259,0.961318,84.485936,
659,0.016798,0.016798,0.966474,0.971244,0.952146,0.964168,0.971886,0.684083,0.911489,0.945582,0.961376,84.561588,
660,0.004143,0.020168,0.970605,0.974992,0.959631,0.968338,0.974903,0.710241,0.930557,0.958342,0.969798,86.637833,
661,0.002971,0.004143,0.970684,0.974972,0.959747,0.968454,0.974969,0.710877,0.930965,0.958597,0.969951,86.676610,
662,0.002971,0.002971,0.970836,0.974983,0.959923,0.968591,0.975152,0.710902,0.931003,0.958600,0.969986,86.712054,
663,0.019046,0.019046,0.970830,0.974927,0.960029,0.968659,0.975071,0.710637,0.931475,0.959016,0.970320,86.777164,
664,0.004853,0.023744,0.971241,0.975497,0.960650,0.968820,0.975531,0.712175,0.931821,0.959137,0.970473,86.863434,
665,0.003335,0.004853,0.971371,0.975733,0.960857,0.968949,0.975612,0.712822,0.932114,0.959322,0.970526,86.901515,
666,0.003335,0.003335,0.972191,0.976340,0.962227,0.969880,0.976216,0.721138,0.937031,0.962618,0.972869,87.407086,
667,0.021030,0.021567,0.972221,0.976283,0.962354,0.970006,0.976173,0.721117,0.937525,0.962975,0.973152,87.475686,
668,0.004323,0.021030,0.972366,0.976385,0.962417,0.970078,0.976401,0.721633,0.937575,0.962977,0.973178,87.486837,
669,0.002456,0.004323,0.972383,0.976298,0.962489,0.970150,0.976387,0.721843,0.937703,0.963066,0.973260,87.498403,
670,0.002456,0.002456,0.972416,0.976311,0.962552,0.970122,0.976452,0.721830,0.937682,0.963063,0.973243,87.504027,
671,0.019300,0.019300,0.972412,0.976252,0.962554,0.970107,0.976464,0.721730,0.938024,0.963298,0.973353,87.544893,
672,0.004108,0.020413,0.973161,0.977246,0.963847,0.970936,0.976920,0.734705,0.942720,0.966276,0.975386,87.974880,
673,0.002186,0.004108,0.973216,0.977285,0.963950,0.971018,0.976944,0.735163,0.942881,0.966383,0.975478,87.996076,
674,0.002186,0.002186,0.973232,0.977353,0.964021,0.971001,0.976951,0.735183,0.942874,0.966397,0.975484,88.000497,
675,0.018024,0.018024,0.973265,0.977273,0.964059,0.971136,0.976942,0.735041,0.943043,0.966450,0.975616,88.041662,
676,0.004543,0.020458,0.973320,0.977393,0.964194,0.971288,0.976895,0.735972,0.943054,0.966382,0.975554,88.027229,
677,0.002142,0.004543,0.973390,0.977524,0.964333,0.971366,0.976924,0.736185,0.943160,0.966449,0.975612,88.046766,
678,0.002142,0.002142,0.973658,0.978009,0.964869,0.971617,0.977059,0.739415,0.944297,0.966989,0.975850,88.146668,
679,0.017893,0.017893,0.974710,0.979184,0.966287,0.972619,0.977988,0.748328,0.949153,0.969864,0.977676,88.669604,
680,0.003539,0.018565,0.974700,0.979167,0.966263,0.972616,0.977981,0.748420,0.949012,0.969744,0.977658,88.641553,
681,0.001681,0.003539,0.974731,0.979162,0.966254,0.972677,0.978015,0.748493,0.949066,0.969781,0.977678,88.649102,
682,0.001681,0.001681,0.974717,0.979243,0.966316,0.972581,0.978005,0.748568,0.949071,0.969774,0.977668,88.644899,
683,0.000033,0.016593,0.974751,0.979257,0.966256,0.972705,0.978020,0.748257,0.949136,0.969835,0.977714,88.656870,
684,0.000001,0.000033,0.974772,0.979432,0.966357,0.972593,0.978063,0.748452,0.949211,0.969883,0.977731,88.664938,
685,0.000001,0.000001,0.974774,0.979448,0.966362,0.972589,0.978063,0.748474,0.949242,0.969913,0.977752,88.668287,
686,0.000001,0.000001,0.333745,0.688724,0.403102,0.347365,0.222903,0.176858,0.184591,0.176711,0.164286,0.000000,
687,0.000002,0.000002,0.333713,0.689063,0.403119,0.347384,0.222742,0.176857,0.184590,0.176706,0.164277,0.000000,
688,0.000316,0.000316,0.333719,0.688943,0.403176,0.347414,0.222732,0.176859,0.184589,0.176702,0.164277,0.000000,
689,0.000790,75.568085,0.965234,0.985118,0.983297,0.963370,0.954139,0.820004,0.961162,0.973177,0.978536,86.805600,
690,0.000119,0.000790,0.965304,0.985078,0.983379,0.963616,0.954105,0.820237,0.961304,0.973306,0.978627,86.833059,
691,0.000119,0.000119,0.967512,0.985568,0.984976,0.965873,0.956932,0.824197,0.963274,0.974792,0.979884,87.478680,
692,0.000122,0.000122,0.967822,0.985673,0.985348,0.966215,0.957239,0.824525,0.963416,0.974885,0.979935,87.554032,
693,0.000232,0.000232,0.967791,0.985591,0.985334,0.966317,0.957120,0.824312,0.963272,0.974783,0.979918,87.541401,
694,0.000114,0.000265,0.967746,0.985456,0.985094,0.966412,0.957082,0.823915,0.963106,0.974671,0.979872,87.522550,
695,0.000112,0.000114,0.967968,0.985706,0.985367,0.966468,0.957392,0.824537,0.963413,0.974878,0.980019,87.592020,
696,0.000112,0.000112,0.968016,0.985764,0.985432,0.966526,0.957422,0.824605,0.963464,0.974918,0.980034,87.605373,
697,0.000324,0.000324,0.968073,0.985798,0.985529,0.966643,0.957424,0.824694,0.963538,0.974976,0.980089,87.624997,
698,0.000563,0.002976,0.968496,0.985996,0.985948,0.967429,0.957647,0.827468,0.965663,0.976463,0.981024,87.862476,
699,0.000563,0.000563,0.968609,0.986080,0.986031,0.967439,0.957850,0.827821,0.965817,0.976624,0.981184,87.906946,
700,0.000591,0.000591,0.968631,0.986058,0.986135,0.967459,0.957848,0.827991,0.965859,0.976644,0.981185,87.912793,
701,0.003091,0.003091,0.968631,0.985965,0.986063,0.967452,0.957905,0.827938,0.965826,0.976659,0.981239,87.920973,
702,0.001740,0.008706,0.968676,0.985730,0.986216,0.967565,0.957917,0.828569,0.965674,0.976347,0.980989,87.894661,
703,0.001594,0.001740,0.968918,0.985862,0.986226,0.967787,0.958297,0.829638,0.966058,0.976831,0.981321,87.995096,
704,0.001594,0.001594,0.969977,0.986510,0.986966,0.968868,0.959573,0.836473,0.968849,0.978733,0.982637,88.419494,
705,0.007056,0.009403,0.970036,0.986305,0.986881,0.969180,0.959571,0.836997,0.968834,0.978823,0.982784,88.454754,
706,0.001384,0.007056,0.969973,0.986453,0.986789,0.969258,0.959375,0.837193,0.968873,0.978688,0.982558,88.409916,
707,0.001070,0.001384,0.970002,0.986615,0.986758,0.969329,0.959370,0.837359,0.968900,0.978753,0.982610,88.422752,
708,0.001070,0.001070,0.970022,0.986720,0.986889,0.969280,0.959370,0.837439,0.968886,0.978732,0.982601,88.425468,
709,0.005218,0.006650,0.970035,0.986831,0.986867,0.969253,0.959404,0.837492,0.969016,0.978890,0.982725,88.451033,
710,0.001032,0.005218,0.969969,0.986759,0.986944,0.968995,0.959412,0.837465,0.968934,0.978776,0.982574,88.413943,
711,0.000608,0.001032,0.971205,0.989031,0.987518,0.970316,0.960642,0.849688,0.972995,0.981347,0.984465,88.955627,
712,0.000608,0.000608,0.971180,0.989018,0.987452,0.970312,0.960618,0.849932,0.973017,0.981342,0.984459,88.949621,
713,0.004448,0.004599,0.971230,0.989001,0.987444,0.970301,0.960750,0.850033,0.973107,0.981451,0.984580,88.980250,
714,0.000654,0.004448,0.971025,0.989082,0.987407,0.970282,0.960279,0.850046,0.973048,0.981346,0.984421,88.913365,
715,0.000345,0.000654,0.971098,0.989141,0.987157,0.970092,0.960682,0.850481,0.973096,0.981360,0.984456,88.932202,
716,0.000345,0.000345,0.971091,0.989121,0.987323,0.970052,0.960625,0.850800,0.973194,0.981408,0.984462,88.933594,
717,0.002849,0.004121,0.970977,0.989221,0.987097,0.969380,0.960903,0.852413,0.973866,0.981937,0.984908,88.973367,
718,0.000502,0.002849,0.970908,0.989112,0.987153,0.969424,0.960708,0.852509,0.973887,0.981922,0.984878,88.952290,
719,0.000213,0.000502,0.971019,0.989234,0.987081,0.969435,0.960968,0.852757,0.973901,0.981935,0.984886,88.977168,
720,0.000213,0.000213,0.971008,0.989221,0.987059,0.969443,0.960948,0.852847,0.973919,0.981925,0.984908,88.976056,
721,0.002407,0.002672,0.970986,0.989119,0.986960,0.969396,0.960995,0.852890,0.974002,0.982010,0.984958,88.982315,
722,0.000323,0.002407,0.970919,0.989170,0.987032,0.969400,0.960791,0.852918,0.974014,0.981964,0.984966,88.963587,
723,0.000139,0.000323,0.971057,0.989294,0.987101,0.969398,0.961061,0.856072,0.974839,0.982358,0.985301,89.039849,
724,0.000139,0.000139,0.971058,0.989264,0.987146,0.969402,0.961048,0.856131,0.974857,0.982380,0.985299,89.040919,
725,0.001500,0.002112,0.971090,0.989267,0.987092,0.969412,0.961139,0.856183,0.974915,0.982443,0.985344,89.056287,
726,0.000301,0.001500,0.971054,0.989350,0.987028,0.969372,0.961090,0.856126,0.974884,0.982396,0.985278,89.039383,
727,0.000069,0.000301,0.971167,0.989442,0.987035,0.969452,0.961277,0.856388,0.974992,0.982467,0.985339,89.071831,
728,0.000069,0.000069,0.971169,0.989411,0.987042,0.969461,0.961281,0.856527,0.975043,0.982501,0.985343,89.074269,
729,0.000554,0.001122,0.972779,0.989853,0.987506,0.970395,0.964133,0.865894,0.977705,0.984440,0.986781,89.632256,
730,0.000111,0.000554,0.972748,0.989928,0.987413,0.970380,0.964093,0.866182,0.977727,0.984447,0.986789,89.625837,
731,0.000030,0.000111,0.972914,0.989919,0.987467,0.970483,0.964394,0.866497,0.977809,0.984506,0.986859,89.670311,
732,0.000030,0.000030,0.972920,0.989975,0.987506,0.970465,0.964390,0.866672,0.977835,0.984521,0.986881,89.674022,
733,0.000522,0.000605,0.972933,0.989958,0.987502,0.970464,0.964428,0.866786,0.977846,0.984540,0.986889,89.679000,
734,0.000140,0.000522,0.972901,0.990014,0.987468,0.970434,0.964374,0.866773,0.977873,0.984516,0.986835,89.666312,
735,0.000045,0.000140,0.973560,0.990256,0.987865,0.971116,0.965228,0.869880,0.978659,0.985067,0.987259,89.869796,
736,0.000045,0.000045,0.973629,0.990305,0.988039,0.971201,0.965242,0.870302,0.978758,0.985125,0.987281,89.889300,
737,0.000375,0.000375,0.973664,0.990319,0.988071,0.971230,0.965288,0.870357,0.978775,0.985137,0.987306,89.899958,
738,0.000090,0.000670,0.973635,0.990325,0.988194,0.971201,0.965184,0.870408,0.978796,0.985137,0.987298,89.892640,
739,0.000043,0.000090,0.973643,0.990327,0.988196,0.971206,0.965199,0.870422,0.978804,0.985142,0.987299,89.894741,
740,0.000043,0.000043,0.973641,0.990334,0.988194,0.971211,0.965189,0.870430,0.978812,0.985143,0.987308,89.895052,
741,0.000010,0.000630,0.973637,0.990305,0.988199,0.971194,0.965197,0.870456,0.978817,0.985149,0.987311,89.894753,
742,0.000004,0.000010,0.973725,0.990367,0.988300,0.971329,0.965251,0.872935,0.979595,0.985649,0.987668,89.967184,
743,0.000004,0.000004,0.120052,0.543447,0.177865,0.070765,0.033466,0.326107,0.328549,0.312083,0.285930,0.000000,
